t F
9.949748743718592081e+00 1.729306321301664617e-01
1.002512562814070307e+01 1.634947185040201978e-01
1.010050251256281229e+01 1.504366315878344629e-01
1.017587939698492328e+01 1.340781465907055492e-01
1.025125628140703427e+01 1.148129449606912766e-01
1.032663316582914526e+01 9.309726651415298204e-02
1.040201005025125625e+01 6.943922946362267312e-02
1.047738693467336546e+01 4.438706641853395335e-02
1.055276381909547645e+01 1.851654692692083701e-02
1.062814070351758744e+01 7.582126550095603414e-03
1.070351758793969665e+01 3.331765250927498645e-02
1.077889447236180764e+01 5.811089424105769785e-02
1.085427135678391863e+01 8.140777729028911280e-02
1.092964824120602962e+01 1.026915343215519805e-01
1.100502512562814061e+01 1.214940276013436182e-01
1.108040201005024983e+01 1.374059016502783281e-01
1.115577889447236082e+01 1.500853463343916616e-01
1.123115577889447181e+01 1.592652831057398966e-01
1.130653266331658102e+01 1.647588235180372784e-01
1.138190954773869201e+01 1.664628886981517897e-01
1.145728643216080300e+01 1.643599202492626865e-01
1.153266331658291399e+01 1.585176561520911243e-01
1.160804020100502498e+01 1.490869886492421914e-01
1.168341708542713420e+01 1.362979638751417311e-01
1.175879396984924519e+01 1.204540241808739476e-01
1.183417085427135618e+01 1.019246327909777705e-01
1.190954773869346539e+01 8.113645577018424593e-02
1.198492462311557638e+01 5.856330750400474960e-02
1.206030150753768737e+01 3.471509233564072650e-02
1.213567839195979836e+01 1.012599609106919381e-02
1.221105527638190935e+01 1.465780347498780653e-02
1.228643216080401857e+01 3.909062907530120451e-02
1.236180904522612956e+01 6.263971795442349610e-02
1.243718592964824055e+01 8.479727980622664418e-02
1.251256281407034976e+01 1.050919302751787271e-01
1.258793969849246075e+01 1.230992472545962280e-01
1.266331658291457174e+01 1.384512182363114852e-01
1.273869346733668273e+01 1.508443730645349090e-01
1.281407035175879372e+01 1.600464269908401238e-01
1.288944723618090293e+01 1.659012932101525395e-01
1.296482412060301392e+01 1.683323612924923773e-01
1.304020100502512491e+01 1.673439772636731160e-01
1.311557788944723413e+01 1.630211016394422230e-01
1.319095477386934512e+01 1.555271625686237558e-01
1.326633165829145611e+01 1.451001614769031889e-01
1.334170854271356710e+01 1.320471273278145397e-01
1.341708542713567809e+01 1.167370519737270240e-01
1.349246231155778730e+01 9.959247225714187857e-02
1.356783919597989829e+01 8.107989381647878746e-02
1.364321608040200928e+01 6.169927631682124713e-02
1.371859296482411850e+01 4.197281953547633837e-02
1.379396984924622949e+01 2.243330397117405950e-02
1.386934673366834048e+01 3.612248125798181095e-03
1.394472361809045147e+01 1.397185283001493167e-02
1.402010050251256246e+01 2.982494567588670625e-02
1.409547738693467167e+01 4.348824292789544438e-02
1.417085427135678266e+01 5.454821448439812343e-02
1.424623115577889365e+01 6.264552986705085313e-02
1.432160804020100286e+01 6.748275859099739371e-02
1.439698492462311386e+01 6.883066516962238479e-02
1.447236180904522485e+01 6.653296773099197370e-02
1.454773869346733584e+01 6.050946444708597827e-02
1.462311557788944683e+01 5.075746914730557002e-02
1.469849246231155604e+01 3.735153575880944404e-02
1.477386934673366703e+01 2.044148972197543102e-02
1.484924623115577802e+01 2.488224025184514014e-04
1.492462311557788723e+01 2.293845908616574947e-02
1.500000000000000000e+01 4.877240013713200067e-02
